,IDU,IYH,IYK,IYE,IYF,IYC,IYZ,IYW,IYM,IYJ
2007-09-18,0.28324341346527404,0.2562745147526819,0.2836359541324262,0.17662272818262129,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-19,0.2847743430780567,0.255748994208144,0.28267741090500526,0.17657805070250182,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-20,0.2836751273490552,0.2557302621856257,0.28241404141290166,0.17795831759167305,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-21,0.28377971476542857,0.25558337189079877,0.28195158095857253,0.17846389948297076,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-24,0.28409164444646584,0.2563613707217733,0.28177798335046295,0.1775471454675331,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-25,0.2845620638635529,0.2569441216404654,0.28201166601603816,0.17625973301409958,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-26,0.2847243987550887,0.2567247189860738,0.28305985867325234,0.17526992529236157,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-27,0.2829022112381146,0.25656964933827753,0.2834738256145545,0.17683369102045973,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-28,0.2805224937715175,0.25679883950679616,0.2857831424813654,0.17667379975646907,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-01,0.28789294935417664,0.25927698630777946,0.28488216999925575,0.167692308619704,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-02,0.28840967087992103,0.25941460481671863,0.28558012559014795,0.16633926753497053,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-03,0.288660626725811,0.2607965929743154,0.2848459203193692,0.1654399919632848,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-04,0.28993535570881535,0.26064880138256397,0.283643905235367,0.16551607382484743,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-05,0.28971070623958756,0.26134978140744125,0.28372954494006497,0.16495561305195888,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-08,0.2904366270607089,0.2611777970285655,0.28404684263989405,0.16408338207566686,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-09,0.29146359070039457,0.26003423099401396,0.2826857321614285,0.1655633021723445,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-10,0.28973229102573156,0.2597619514315996,0.28286139925458376,0.16739140946710776,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-11,0.2913432842092695,0.2590194792476777,0.2820502414071288,0.16733375410874116,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-12,0.2907731556383587,0.25882701133458424,0.28243977468868164,0.16770791536976046,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-15,0.288914464315292,0.2582054206440137,0.2817477313938264,0.17087905953027835,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-16,0.28913573733197895,0.2567547208818218,0.28229373778562944,0.1715616733212163,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-17,0.28930620734778656,0.2572152847651291,0.2826670351655883,0.1705572433994034,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-18,0.2884842036246272,0.2570131159291622,0.2829989669986798,0.17124954129423914,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-19,0.2881368288425506,0.25965079128305224,0.2846879156566067,0.167264619249824,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-22,0.28945465129135683,0.25881632281663686,0.2866798489566912,0.16478972474898926,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-23,0.28761981812652243,0.2605864048406054,0.28579750983299673,0.1657383802318443,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-24,0.2878938732349491,0.25892108758893473,0.28585337514690085,0.16707437689364887,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-25,0.29103163546727007,0.2580168476923875,0.2843058560532547,0.16639071075209663,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-26,0.2930506325288341,0.25604091874574747,0.28388215707687464,0.1667733295399537,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-29,0.2930405531273256,0.25539066531964594,0.28418869634872523,0.1671284009181499,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-30,0.29512003416844235,0.2570775491180553,0.28415400371668775,0.16339481796358543,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-31,0.2956746266018911,0.256070179000312,0.2838003995035518,0.16420429830332645,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-01,0.29635559540607675,0.25742156288282125,0.2816944839088139,0.1642724163123687,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-02,0.29737485958455717,0.2558869001569216,0.28122631651972996,0.16525696830928066,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-05,0.2995720042088319,0.2550245055638508,0.2806628003778121,0.1644861255939534,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-06,0.2977636628094946,0.25446734575782193,0.2798122026483534,0.1677041055068211,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-07,0.2970075155850609,0.25518040419714827,0.2812504602126983,0.1663036096501958,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-08,0.2984665921413331,0.2539273000470007,0.2806501214985421,0.16670027066679483,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-09,0.2986929133715686,0.2550728324561982,0.28129094854491127,0.1646856259515985,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-12,0.2970508453219089,0.25938796254114893,0.2832625096990104,0.1600375423358217,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-13,0.29570808920388836,0.2586329395416922,0.28411410696435024,0.1612875731287774,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-14,0.29548282529942343,0.2592323037771264,0.28366691722384013,0.1613601391022597,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-15,0.29750174419795683,0.25949403219655326,0.284179843602188,0.15856524412619363,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-16,0.29610572673362656,0.2592320696034848,0.2842413986205275,0.16016368040937742,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-19,0.2988622845628587,0.2587132579493608,0.2825796479336835,0.159585497588079,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-20,0.2988608303294182,0.2567571756194178,0.2811029280469878,0.16302273588275085,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-21,0.3008514084148429,0.2554423317278301,0.2822018813840397,0.1612448366834061,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-23,0.29811648930555706,0.25664655238520967,0.2819556944418892,0.16302354667881824,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-26,0.30001482532577245,0.2573573033894344,0.2819761701068477,0.16039141506233284,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-27,0.29847929479195373,0.25942023282117327,0.2838370200145418,0.15800552370404117,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-28,0.29833144104636455,0.25938867831100343,0.28428016644884435,0.15774600656583226,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-29,0.29656180336540927,0.2607138607423551,0.2834935401417908,0.1589778291841266,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-30,0.2964380495324239,0.26005537670195256,0.28427524067553267,0.15897945645926045,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-03,0.29857494311788374,0.25827670350578213,0.2830790124404804,0.15981755996541192,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-04,0.301447340574331,0.25739394997254494,0.282450857927239,0.1584558149755031,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-05,0.3021377405455215,0.25720251562662433,0.2808774480068451,0.15953335347017486,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-06,0.2993029901079892,0.25650473784234235,0.281529450679325,0.16241591174622097,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-07,0.3001346516887256,0.25623146326395985,0.28171673545596804,0.16167030029154567,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-10,0.29952094973850835,0.25596571029507714,0.28140450576122533,0.1628631146568024,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-11,0.29859935084837735,0.25659959939656063,0.2819040679375525,0.16264624588627632,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-12,0.2972997970214594,0.255627667762196,0.2816323540923728,0.16519163608805632,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-13,0.2993528507656126,0.25463279862971966,0.28102181594864545,0.16474471748769384,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-14,0.29819195105686386,0.2554146532115169,0.2818723226556795,0.16427017246870648,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-17,0.29914647073323697,0.25540482741261455,0.28263234408773485,0.16256188265482285,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-18,0.3006393414242677,0.25530115455686264,0.2795160105550894,0.16429080149525702,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-19,0.2995144811606461,0.2543904019565127,0.28078803165396077,0.16505458513613736,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-20,0.2986264813399343,0.2546742062818956,0.28038908786046707,0.16605917604991702,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-21,0.29677732789090794,0.2545282472371749,0.2800596269456104,0.1683868084136169,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-24,0.2965739282118102,0.25407851767594225,0.280402496027881,0.1686977120143035,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-26,0.2955591430171441,0.25372632938127404,0.2800748084897368,0.170392510916044,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-27,0.2959089491956136,0.2533959066248949,0.27981600633332,0.17062935061171897,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-28,0.29676615639932097,0.25247647656728794,0.27874515683588325,0.17176322450733073,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.296641734790085,0.2529315920615292,0.2791376131781325,0.17103757830812424,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-02,0.28788776105120495,0.25927441042382066,0.28488859816820783,0.16769186404108707,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-03,0.287869808894303,0.25999523760686194,0.2836095088336552,0.16826882712126331,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-04,0.29083891952828633,0.26017305645083844,0.28299914578694124,0.16572943555391273,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-07,0.2925246399809602,0.2622289444398868,0.2833532333251234,0.16163679659511515,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-08,0.29263246238852725,0.26371416059687447,0.2836611474560772,0.1597354021997069,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-09,0.29256279297556237,0.265175752129972,0.28179279088724796,0.16021481865942244,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-10,0.29144114266902826,0.2653994984464594,0.283818786644676,0.15908682687683515,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-11,0.2923851924114055,0.2683578460404356,0.2804488874445526,0.15855171164480003,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-14,0.2929325864301969,0.26643591370087544,0.2794257554071693,0.1609499891085946,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-15,0.29453201839057497,0.2676596747097608,0.27969247243441964,0.1578552740305807,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-16,0.292767109992358,0.2714507011378202,0.28108911454076774,0.15443044008177384,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-17,0.28960742337183554,0.27347315229396363,0.284205760668227,0.15244378158505945,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-18,0.28859092112913753,0.2722486723222623,0.2839139766136326,0.1549734594179518,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-22,0.28649014651023824,0.2709545441092062,0.28705632803726877,0.15521883081698906,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-23,0.2901841952547662,0.26711459755937483,0.2884338874824857,0.15399056373014317,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-24,0.2853551368284335,0.2665873816565672,0.28965862929054986,0.15812190021917186,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-25,0.28557904295582137,0.26618910210430385,0.2900577621334912,0.15789332076779158,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-28,0.2845067878679658,0.2659767466526132,0.2908621804853613,0.1583772974335058,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-29,0.28542306021024166,0.26563676065168956,0.289976345114458,0.15868782839126397,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-30,0.28663068105495376,0.2649270422001651,0.28938450377636815,0.1587800581135494,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.28849742671347545,0.2644291313109985,0.28992616469020316,0.15687264944372428,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.2892237921129968,0.26385235438311216,0.28985701242179496,0.1567959257673742,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-04,0.29277731884811464,0.26389126839485016,0.2862554094124006,0.15680588509403845,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-05,0.29116313512863146,0.26597617324962103,0.2876885020371677,0.15489516945404014,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-06,0.29176005268044636,0.26742130757702237,0.28757077181070506,0.15296955053522074,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-07,0.2892842665916629,0.2664170180537601,0.2899485894683859,0.15407326819930212,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-08,0.28962491223151904,0.2642408115987092,0.2887170040774946,0.15713935550630667,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-11,0.2890901701507429,0.2620868068511762,0.28903285375570925,0.15951460144503826,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-12,0.28917852342800404,0.26267781681030744,0.28938586315686265,0.15848449813400173,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-13,0.28789222085015503,0.2624139149346185,0.2885286765553634,0.16089386762491592,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-14,0.2879816477329012,0.2613783879668204,0.287992807866619,0.16237345015629343,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-15,0.28778858033767046,0.26194807398454334,0.28825727562685494,0.16173320443379546,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-19,0.2869497350046686,0.26126430442075976,0.28672256916504363,0.16479188836697842,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-20,0.28666891455622634,0.26023403158290875,0.28573378035697855,0.16709223394226272,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,0.2857503592406943,0.2605870051054975,0.2879490447263397,0.16543910236464687,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-22,0.2866609847859576,0.25903222313164875,0.28780168946540785,0.16623262300485708,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-25,0.28418083894135526,0.26061492266015535,0.28709841852607587,0.16783659990391353,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-26,0.28444353779371084,0.2590688995226026,0.28696751870804993,0.16925305525472048,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-27,0.2822042626861112,0.2592145023169313,0.2892480641476479,0.16906427982252153,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-28,0.28179320474307684,0.25795626176053166,0.28767562254659984,0.17230519409735875,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.2801073083071329,0.2601437820707102,0.2882914315175397,0.1711817870723262,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-03,0.2811331597768604,0.2590481261116795,0.2880620493313223,0.17148234377972688,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-04,0.2843988333777407,0.2586361982017881,0.2875739544747014,0.16911683708256772,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-05,0.28340935106117526,0.2571388983742503,0.2878142442982148,0.1713648335899381,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-06,0.2831049889444055,0.2565738641937132,0.28935255939524096,0.1706906692906282,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-07,0.2846912748745594,0.25594310349221955,0.28997671901308336,0.16910830434211865,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-10,0.28553595230677775,0.2548249273702354,0.2906512943286076,0.16870479701724947,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-11,0.28712575810062707,0.24947308930834866,0.29049302763278406,0.17263037515765906,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-12,0.2862111505228783,0.2505507891577438,0.2918187939409922,0.17113978011163875,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-13,0.2852321988604928,0.25079798243806156,0.29062333667593654,0.1730682809408011,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-14,0.2864714111547539,0.25022437622061283,0.2904561247087434,0.1725661636903975,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-17,0.28756543100634946,0.2521817601432985,0.29065411687471854,0.1693140554309158,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-18,0.28607281238083465,0.2509057624364144,0.29170663348077824,0.17103673701462072,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-19,0.28522475467502917,0.2544315997442263,0.2953372126686922,0.16472343425372543,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-20,0.2831964868733153,0.2543731983925047,0.29790832936045036,0.164241428514339,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-24,0.280573488714791,0.2545301234401505,0.29955818413425933,0.1650596373102249,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-25,0.28021888854090704,0.25422784012162974,0.2991785885022661,0.1660971505318193,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-26,0.2809579657216877,0.25272873443161614,0.2965874258915507,0.16944888819676066,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-27,0.28250441447883223,0.2528349709186077,0.29617270777987686,0.16821076083440886,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28,0.2817041905190774,0.25247495236804934,0.2968792822217537,0.16866266348494574,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.2833828608402991,0.2507699084207972,0.29660701766198816,0.16896247741629758,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.2878985584821935,0.2592999183506748,0.28488546066836856,0.16769001111046888,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-02,0.28964900706787555,0.2574933825441843,0.2828411678084846,0.16979069785654013,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-03,0.2888576425015884,0.25735020855453394,0.2833633881474752,0.1702028934663247,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-04,0.28831807051509645,0.2580917357467837,0.2823390317812184,0.17102654940379935,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-07,0.2882913944748054,0.2587134025278464,0.2815217292864678,0.17124940226594046,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-08,0.2894590884103589,0.2580541614057244,0.2799161643657765,0.1723467382909122,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-09,0.29093005942927147,0.2571889658967728,0.27783099226993235,0.17382542085357489,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-10,0.28893631165365957,0.2590924473525536,0.2781665779387891,0.17358068003227664,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-11,0.2912787685366839,0.2576915693514468,0.27815917693566594,0.17264435377294476,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-14,0.29102603471577454,0.25637590744929983,0.27716261707588946,0.17520993252734052,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-15,0.29255579249092967,0.2541717711779553,0.2767274663288282,0.17632037498066974,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-16,0.2943109832516321,0.25192402082848336,0.27531208952679603,0.1782317666962323,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-17,0.29535389460602046,0.2508054941128074,0.2747734180874977,0.17884543242109383,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-18,0.2942771719047176,0.25059675953707494,0.27378297785484834,0.18112332327808087,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-21,0.29288589762972744,0.24970531767521517,0.2746416738325382,0.18254715838657898,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-22,0.2936780034372424,0.2485781874848135,0.27338214430751856,0.18414026137902645,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-23,0.29413104979370214,0.25019815971636783,0.27361566820009214,0.18183483989657984,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-24,0.2943792876458778,0.25188646919535296,0.2749329188343568,0.17857979953381403,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-25,0.29383465616976806,0.2531177787972826,0.27236656926439085,0.18046019599221272,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-28,0.29344339194267105,0.253726620796487,0.2728969135217818,0.17971250060404,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-29,0.29355120858501266,0.2537480031858942,0.27439142844879666,0.17808721240293882,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.293215804191635,0.25296963043445186,0.27376208106319894,0.17983011194494908,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.2949693413630553,0.25550024170670393,0.2744435797773118,0.17486534258222122,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-02,0.2965037678686368,0.2542627899568087,0.2728629391437604,0.17615032039423645,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-05,0.2946069727325466,0.25385673646803103,0.2728224420726921,0.17849329942013528,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-06,0.2932770151540978,0.25192509480517994,0.2724865754974128,0.1820917608724216,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-07,0.29324475131387573,0.25230618542670996,0.27246284189214937,0.18176387274258204,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-08,0.29246763168234435,0.25165406336066903,0.27130491643976123,0.18435224254321073,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-09,0.29412198702729137,0.251251936496845,0.27063918931955366,0.18376510373821595,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-12,0.29479052096502883,0.2514015062946267,0.271241690916346,0.18234577403825958,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-13,0.29420186069966,0.24984992642479895,0.2715703759565481,0.1841577917611908,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-14,0.2953269767094121,0.25031375271174927,0.27215871258954294,0.18198076271628352,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-15,0.2935063664125509,0.2489270470034774,0.2733327865471868,0.18401535974170846,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-16,0.2933517610922906,0.24756085644297066,0.2714472126041034,0.18742320109461924,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-19,0.294441267018573,0.24692719031234642,0.2700428617959896,0.18837304556894108,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-20,0.29548198890338767,0.24681634429975835,0.2673671301343867,0.19011893074890648,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-21,0.297302432666434,0.24714317347804343,0.26623480588196324,0.189102610825065,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-22,0.297611645653602,0.24814347714035329,0.26721532922727587,0.18681281664177335,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-23,0.2961214542225784,0.24883590487749496,0.26920512684657805,0.18561818906634517,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-27,0.296889569325514,0.24948554827090122,0.2693953835139713,0.18401063725393862,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-28,0.29672754813977054,0.24911485554719828,0.26770483195395484,0.186234262226766,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-29,0.2971463974923754,0.25144600832734976,0.269346170425584,0.18184361282418646,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.29654019905396356,0.25176406620993785,0.2691246882937748,0.1823537014461815,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-02,0.2961424522226066,0.2510233363730079,0.2684511778365652,0.1841645044261778,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-03,0.29611456364129013,0.25290798933480907,0.2689247677152407,0.18183285204669922,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-04,0.2980462321909271,0.25316287714035507,0.26935111478414936,0.17922047774495622,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-05,0.2973160676707184,0.25135285113628036,0.2667083379504518,0.18440688739579236,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-06,0.29749217567024727,0.2506820290480894,0.26576529745961275,0.18583998056460105,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-09,0.2993717322685296,0.24785791954105058,0.26364013521029306,0.18891116244859477,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-10,0.30011687459055236,0.24734928321505542,0.26703502459043765,0.18527906935414948,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-11,0.3001441580837169,0.2453985792739072,0.2662020823886749,0.18803396358420035,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-12,0.29997739240793514,0.2465999390228946,0.26790404452989164,0.18529693255167906,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-13,0.30075856864554457,0.24745562237640423,0.2662478912474587,0.18531800506094606,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-16,0.30151671902963734,0.24742884176502117,0.26438569682481355,0.18644836268731738,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-17,0.3016687422181763,0.2458122304609747,0.26290229673323956,0.18939691459645625,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-18,0.3026202929957594,0.2453954749609494,0.2615114559126467,0.19025163363037859,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-19,0.3038613169428335,0.24680320924500676,0.26256066169563513,0.18655350771197396,0.0,0.0,0.0,0.0,0.0,0.0
