,IYC,IDU,IYZ,IYW,IYJ,IYH,IYF,IYE,IYK,IYM,IYR
2012-03-01,17.7843014397,31.2886504358,17.1975369108,16.9956079921,30.8645600888,65.5570032771,23.472127744,31.7433350238,58.4993626038,60.002397643,42.3802149213
2012-03-02,17.7456843591,31.2777472007,17.1820992655,16.95009217,30.6681373475,65.4530270625,23.3457296409,31.4445570771,58.4832226224,59.5684442804,42.3661956639
2012-03-05,17.7615855099,31.3359341322,17.1435051522,16.761201508,30.4935393552,65.2970627407,23.2825305893,31.2915244702,58.4751526317,58.3083104773,42.7096674686
2012-03-06,17.5616853277,31.1941557313,16.8810651813,16.5814140105,29.8387968841,64.317953387,22.7685116368,30.7595539797,57.6645220656,56.8812715348,42.1348779179
2012-03-07,17.7275116152,31.1941557313,17.0277228121,16.7134098948,30.1312485212,64.5605645543,23.0465874636,31.0000337905,57.8134133941,57.2234270707,42.3171282633
2012-03-08,17.8933379028,31.3613386701,17.1512239748,16.8931973923,30.5590136023,65.3663802171,23.2488244285,31.1822154653,58.4025227154,58.1330600809,42.2189934619
2012-03-09,17.9932879939,31.526704403,17.3519133643,16.9682984988,30.6855971467,65.6436501226,23.4384215832,31.1530663974,58.6123424737,58.3500367622,42.4152630646
2012-03-12,17.9569425062,31.8410810162,17.2978816056,16.9910564099,30.7117868456,65.5743326462,23.3962888821,31.0073210575,58.7253223435,57.8493213438,42.7096674686
2012-03-13,18.204546141,31.9174036621,17.4445392363,17.3483556138,31.3272447684,66.4927892081,24.1925969316,31.4299825431,59.3951315718,58.9926215492,43.4737169933
2012-03-14,18.1727438393,31.4740054332,17.2670063149,17.4425733657,31.2705004209,66.4667951545,24.1883836615,31.1020555284,59.201451795,58.6087397284,43.3685725633
2012-03-15,18.2431632217,31.4776398449,17.4213827683,17.5099367825,31.6327912549,66.6747475836,24.5633647007,31.1676409313,59.443551516,59.1762172026,43.3405340487
2012-03-16,18.202274548,31.3976827872,17.475414527,17.4894546625,31.5891417569,66.6487535299,24.6139239419,31.575727883,59.2095217857,59.5934800513,43.5998903094
2012-03-19,18.2726939304,31.2523063187,17.5680403991,17.6282779201,31.6371562048,66.6834122681,24.7740282058,31.7287604898,59.3803634888,59.8271472466,43.85924657
2012-03-20,18.2863234883,31.2886504358,17.5348494616,17.6214505467,31.2748653707,66.380148309,24.8035210965,31.2405136013,59.3547816183,59.3431223421,43.75410214
2012-03-21,18.322668976,31.223231025,17.5989156897,17.6191747556,31.2973885117,66.3541542554,24.7150424244,30.9344483875,59.4596914975,59.3931938839,43.6559673387
2012-03-22,18.2885950813,31.2268654367,17.4368204136,17.5486252313,30.9569660762,66.1548665108,24.4074737068,30.2756794513,59.4112715532,58.1580958518,43.1372548173
2012-03-23,18.3453849058,31.274112789,17.3982263003,17.5600041868,31.0478879807,66.2935014635,24.6097106718,30.6283831738,59.4193415439,58.9175142364,43.312495534
2012-03-26,18.6144212475,31.4794297927,17.5579912638,17.8447011028,31.4949365371,67.4261221669,24.986954237,30.8812783014,59.9636285229,59.6340772229,43.7563262952
2012-03-27,18.5757076237,31.5894592572,17.3485982585,17.8560947314,31.4336197368,67.5305508538,24.78411747,30.5302715861,59.8825965924,59.483422712,43.7351162485
2012-03-28,18.4208531283,31.3547297329,17.2090029216,17.8150776685,31.1576941351,67.3913126046,24.8517297257,30.1500143113,59.6557071872,58.5460168666,43.6361360307
2012-03-29,18.3980804084,31.4904327391,17.247779404,17.7831755084,31.1839727638,67.5131460726,24.6404414267,30.1353890315,59.8177710481,58.7134107676,43.6785561241
2012-03-30,18.4436258482,31.6004622036,17.2167582181,17.7307648169,31.26280865,68.0526942882,24.7291825123,30.3620808684,60.0608668394,58.8891743636,44.0461969331
2012-04-02,18.50283492,31.7398328586,17.294311183,17.9153416001,31.4774174513,68.2963612243,24.9277935133,30.6545864645,60.5794711942,59.7679923437,44.3289975555
2012-04-03,18.4686758401,31.7545034539,17.2710452935,17.8902756172,31.2890872787,68.450828657,24.8390524277,30.3840187881,60.3574437048,59.13189552,44.1239671043
2012-04-04,18.2910486249,31.7031563705,17.1392052531,17.6213859824,31.0350605343,67.9569679919,24.4714107875,29.9671983138,60.1256923837,58.2279684547,43.6785561241
2012-04-05,18.3821395045,31.4574238998,17.1159393636,17.6715179482,30.9036673906,68.0004799448,24.4122500638,29.8136328759,60.0446604533,57.8680715676,43.487665704
2012-04-09,18.2227304652,31.2630385125,16.9375675442,17.5553029366,30.426272302,67.0258122005,24.0741887854,29.4260629611,59.3964050098,57.0562111479,43.070534786
2012-04-10,17.8469805868,30.8229206545,16.604089795,17.2978069303,29.7868256695,66.1207635808,23.5586453359,28.841051769,58.505053775,55.9514114014,42.23627295
2012-04-11,18.0655986979,30.8779353867,16.8677698758,17.3843985077,30.1415871574,66.3470257357,23.8924808483,28.8264264892,58.9264198133,56.386635544,42.7382440547
2012-04-12,18.2864940809,30.9842972024,17.0151205092,17.6236647081,30.7197169895,66.7386333116,24.3404120421,29.4480008808,59.1938251837,58.2363381498,43.3462653928
2012-04-13,18.2067895613,30.8889383332,16.8057275038,17.3183154618,30.3255375585,66.0337396751,23.8671262524,28.994617207,59.1046900603,57.5332837657,43.1200248949
2012-04-16,18.1976804733,31.1310031551,16.7747063179,17.1269025014,30.4175127591,66.0250372845,24.0150280617,28.8191138493,59.2019283768,57.7257867518,43.6219959996
2012-04-17,18.4276849443,31.3583973817,16.9608334337,17.5302369537,30.9080471621,66.9387882948,24.3361862762,29.3456239222,59.884217231,58.621344122,43.9967068242
2012-04-18,18.434539533,31.2740414589,16.7747063179,17.3957921362,30.7854135613,66.8604667796,24.162929871,29.2651848833,59.7569971003,58.4037320507,43.7633963108
2012-04-19,18.3684758726,31.1750149409,16.6738874634,17.1314599529,30.4875891023,67.138943278,24.0784145514,29.1920584843,59.3566993639,58.3367744904,43.7421862641
2012-04-20,18.4208531283,31.4977680367,16.7514404284,17.017523667,30.7240967609,67.4522293386,24.0150280617,29.1554952848,59.7610486968,58.2363381498,44.2017372754
2012-04-23,18.1817395694,31.292379703,16.604089795,16.8853575753,30.369335273,67.0084074193,23.8167128643,29.1335573651,59.0965868672,57.4328474251,43.791676373
2012-04-24,18.0952032338,31.5381121737,16.8445039863,16.7668638379,30.6540204177,67.1737528403,24.0699630194,29.3383112823,59.1289996394,57.4998049855,44.3502076022
2012-04-25,18.308355892,31.7214946145,16.9530781372,17.2886920275,30.9036673906,67.9482656013,24.3277347442,29.6454421581,59.8501838203,58.8808046685,44.8380386757
2012-04-26,18.5483803598,31.9085447042,16.8987910618,17.414021942,31.061339163,67.9482656013,24.5390230432,29.8940719148,60.3282722098,58.9142834487,45.0289290958
2012-04-27,18.8143657282,32.0662536033,16.8910357653,17.4117432163,31.2803277358,68.0613966788,24.5432488092,29.8940719148,60.2148275072,59.0565682646,45.2480995782
2012-04-30,18.6727877286,32.1065977403,16.9918546197,17.252232416,30.9868830483,67.9221584296,24.4080242978,30.0110741532,59.9312157507,58.5209077814,45.1844694381
2012-05-01,18.7442257509,32.271641937,17.0228758057,17.3046431075,31.1051368776,68.1571229751,24.6446671927,30.4059567078,60.1013828046,58.956131924,45.5803903095
2012-05-02,18.8216529986,32.0699212521,16.9996099162,17.3319878161,31.1138964205,68.0788014599,24.4587334896,29.9233224744,60.3282722098,58.5794956468,45.5096901539
2012-05-03,18.6850166792,31.9232152995,16.9840993232,17.1679195644,30.8160719615,67.7655153993,24.2474451906,29.4553135207,60.0203508742,57.7760049221,45.3541498116
2012-05-04,18.3958031365,31.9268829483,16.7979722073,16.7805361922,30.3255375585,66.8604667796,23.9093839122,28.7898632897,59.3964050098,56.738162736,45.0077190492
2012-05-07,18.4003576804,31.8425270255,16.8445039863,16.7274646702,30.2548918449,67.1563480591,24.0277053597,28.7094242508,59.3315794655,56.7800112113,45.2622396093
2012-05-08,18.2568895451,31.95255649,16.7281745389,16.6438126491,30.1591062432,67.3565030423,23.8967066143,28.5924220124,59.0004829977,56.2443507281,45.2198195159
2012-05-09,18.1908486573,31.9195476506,16.6893980564,16.652927552,29.8700413271,66.7386333116,23.6516121875,28.3803554553,58.6022920915,56.0099992668,45.1137692826
2012-05-10,18.275107721,32.2643066394,16.6971533529,16.4751869459,29.8481424698,67.1519968638,23.7741594009,28.5192956134,58.869697462,55.8342356708,45.0713491892
2012-05-11,18.279662265,32.2606389906,16.7281745389,16.4888593002,29.8218638411,67.1911576214,23.5628711019,28.3511048957,58.8129751107,55.6333629896,45.2622396093
2012-05-14,18.040548706,32.132271282,16.4955156441,16.320233597,29.4627225817,66.9910026382,23.140294504,27.883095942,58.4402282307,54.8215025698,44.7107783957
2012-05-15,18.038271434,31.9716282638,16.4334732721,16.2746590827,29.3269496666,66.6342046247,23.0008442266,27.4589628278,58.2943707559,53.7083331284,44.4916079134
2012-05-16,17.9995578102,31.9635594364,16.3248991212,16.1174270081,29.2656328662,66.7386333116,22.709266374,27.3565858692,58.4888473889,52.9215817938,43.9472167153
2012-05-17,17.6010352119,31.732497561,16.2085696738,15.8325862932,28.6086671479,65.9467157693,22.2275290524,27.1810825115,57.5245674167,51.7247154018,42.7311740391
2012-05-18,17.4643988925,31.6664798823,16.2008143773,15.6297797043,28.4115774324,65.3114412574,21.9866603915,26.9836412342,57.1437173437,51.247642784,42.2928330745
2012-05-21,17.7445033473,31.7765093468,16.3171438247,16.0832461223,29.0641633793,66.1120611902,22.2402063503,27.6052156258,57.6542185054,53.0220181343,43.1624449882
2012-05-22,17.7763851551,31.9562241388,16.2551014527,16.0194418022,29.138619494,65.9467157693,22.4092369895,27.517463947,57.7028376637,52.5282061265,43.2543551905
2012-05-23,17.8834169387,31.7435005074,16.2551014527,16.0513439622,29.3094305808,65.5899177558,22.4937523091,27.6198409056,57.7028376637,53.1643029502,43.438175595
2012-05-24,17.9836169062,31.9232152995,16.2628567492,15.8736033562,29.2831519521,66.2512994394,22.519106905,27.5613397864,58.132306895,53.4070241066,43.5725058907
2012-05-25,17.9927259942,32.0039035734,16.3636756036,15.8576522762,29.1473790369,66.1642755337,22.4430431173,27.4809007475,58.1201521054,53.1559332551,43.4452456106
2012-05-29,18.2113441052,32.1102653891,16.5342921265,16.069573768,29.5459382394,66.3992400792,22.7430725019,27.8757833021,58.6103952846,54.2439936115,44.0391269176
2012-05-30,17.9494578264,31.8792035137,16.3636756036,15.9670311106,29.0597836078,65.8683942542,22.2655609462,27.0421423534,58.0188621924,52.8964727086,43.0139746615
2012-05-31,17.9380714664,32.0776966676,16.4489838651,15.8713246305,28.9152511498,65.6073225369,22.3712050957,26.8008252367,57.8405919454,52.4110303958,43.2826352527
2012-06-01,17.4461807166,31.9268829483,16.0844849298,15.4269731153,28.0787148018,64.3628806849,21.5978899214,26.186563485,56.5278746724,51.3564488196,42.1867828411
2012-06-04,17.5258852362,32.0039035734,16.1620378948,15.4725476297,27.8509666861,64.5108213246,21.4161819843,26.1426876456,56.3982235837,51.415036685,41.8898421876
2012-06-05,17.6056125286,32.1506095261,16.2240802667,15.6024349957,27.9517014296,64.9546432439,21.7542432627,26.3474415628,56.5116682863,51.8251517424,42.7134990002
2012-06-06,17.9608441863,32.5430479495,16.511026237,16.0012119964,28.7225412057,65.7987751296,22.3500762658,27.1883951514,57.3462971698,53.0889756947,43.6290660151
2012-06-07,17.9244078345,32.7594392296,16.4955156441,15.9214565963,28.849554578,65.7987751296,22.30359284,27.2249583509,57.5407738028,53.1224544749,43.4169655484
2012-06-08,18.0906486898,32.8694686941,16.7359298354,16.0832461223,29.0641633793,66.3557281263,22.5529130328,27.2468962706,57.9297270689,53.4153938016,43.9613567464
2012-06-11,17.8378714989,32.7667745273,16.6506215739,15.7628572863,28.6524648625,65.6247273181,22.1472394988,26.8593263559,57.4597418724,52.2268971047,43.0988148482
2012-06-12,18.03371689,32.8401275036,16.8755251723,15.9579162078,29.090442008,66.2687042206,22.4768492452,27.2615215505,57.8567983315,53.0973453898,43.5025127366
2012-06-13,17.805989691,32.7814451225,16.8134828003,15.8553735504,28.7794782347,66.1216338199,22.3543020318,26.9178274751,57.4840514515,52.3775516156,43.2967752839
2012-06-14,18.0610441539,33.0161746468,17.0849181776,15.8576522762,29.0259279745,67.0368642365,22.6458798843,27.3525639172,58.1079973159,52.6872303324,43.8835865753
2012-06-15,18.2181759212,33.2068923853,17.2090029216,16.0946397509,29.2962912664,67.4870389009,22.9036516091,27.8611580223,58.318680335,53.4990907521,44.1593171821
2012-06-18,18.3753076885,33.2536549077,17.2400241075,16.1949036825,29.4276844101,67.8177297427,22.8487166514,27.6198409056,58.4402282307,53.7334422135,44.5057479445
2012-06-19,18.5065712401,33.2727387848,17.3460172958,16.357364749,29.7888018223,68.4835618289,23.1886964275,28.0165077444,58.6645829571,55.0613127463,44.7111361385
2012-06-20,18.4905897451,32.9308907645,17.2366279975,16.3893216436,29.6305611752,68.3437459568,23.2353879268,27.9136409444,58.371300776,54.8930581619,44.6540793369
2012-06-21,18.1526952789,32.5721019962,17.0256629223,15.9419251196,28.9624339984,67.4436812805,22.7387601615,26.7453680014,57.4018402327,52.8487649614,43.9515674674
2012-06-22,18.2554334612,32.6793687414,17.2366279975,16.1108401338,29.1206746456,68.2825765128,22.955238931,26.9217110872,57.5647747778,53.0338450043,43.9907940185
2012-06-25,18.0111448943,32.5721019962,17.0491034862,15.7547490228,28.5492500865,67.3737733445,22.5265260737,26.34124843,56.961916961,52.2346357283,43.7483026118
2012-06-26,18.2074889761,32.6682721815,17.1116116567,15.8072496353,28.6503482777,67.6621435806,22.6496218446,26.6351535729,57.1329982333,52.2766993744,43.9408693171
2012-06-27,18.2120551175,33.0196632432,17.2444415188,15.909968225,28.9316649837,68.4136538929,22.9043027499,27.1494875729,57.4507205962,52.7225740231,44.2190212248
2012-06-28,18.1367137838,33.1380265482,17.2522550401,15.7615969288,28.9316649837,68.1646068708,22.9000580681,27.3331782872,57.4996009598,52.8571776906,44.5898904351
2012-06-29,18.5408173009,33.3081737992,17.556982371,16.25921143,29.8635265724,69.4710114252,23.4646007416,28.1708079444,58.4935016848,54.4471835132,45.5990826131
2012-07-02,18.6504046954,33.5707923822,17.8617097019,16.3025815012,29.7624283811,69.7855971374,23.63014333,28.178155573,58.7623436842,54.1948016366,46.0876314766
2012-07-03,18.6435554832,33.5375027026,17.9554719575,16.462365974,30.0481406607,69.6894737253,23.7659731462,28.8614850301,59.0843023452,55.2632182476,46.3443870837
2012-07-05,18.6755184733,33.3747531583,17.8070150527,16.5057360452,30.0613273813,69.3923649972,23.4985581956,28.4573654587,59.0882127743,55.2043291431,46.1304240778
2012-07-06,18.6138755639,33.2970772393,17.736693361,16.1747539229,29.6085833075,68.9816558731,23.3415049707,28.1193745444,58.8926913202,54.4303580548,46.1946129796
2012-07-09,18.5476665131,33.1379895597,17.7679474462,16.1154054044,29.5646275722,69.4360574572,23.2693453808,28.0165077444,58.7053165934,53.8498797386,46.2873302821
2012-07-10,18.4631928965,33.2563898533,17.7132527971,15.9487730256,29.1030923514,68.937963413,23.0783347019,27.5903452872,58.5912624118,52.8992413367,45.7381585669
2012-07-11,18.3741531385,33.4154405444,17.7601339249,15.8483370712,28.9184782631,68.876793969,23.197185791,27.9650743444,58.4609147758,52.6636849186,45.8094795689
2012-07-12,18.305661017,33.4746221969,17.6663716693,15.6520304332,28.8129844984,69.0603023011,23.0443772478,27.8548599158,58.3794475032,52.3103502913,46.0091783744
2012-07-13,18.5636480081,33.8075189922,17.9085908297,15.8825766011,29.3316621751,69.8555050734,23.5749624672,28.3471510301,59.1615333196,53.328290527,46.5084253883
2012-07-16,18.4609098258,33.752036193,17.9085908297,15.8209454473,29.1250702191,69.8991975334,23.5622284219,28.4279749444,58.8193707749,52.9665431705,46.6867278932
2012-07-17,18.6252680868,33.8371098184,18.1508099901,15.8323586239,29.2613329986,70.7643082417,23.7150369651,28.7880087444,59.1289464106,53.5554342159,47.0789934041
2012-07-18,18.6800846147,33.9591719767,18.1117423836,16.1587754756,29.73605494,70.9915090338,23.6046752395,29.0392976416,59.3489080465,53.8835306555,46.715256294
2012-07-19,18.7805397263,34.0294501891,17.9632854788,16.3779084669,29.8679221459,70.9128626058,23.4179092422,29.1406949159,59.5362827733,54.4724217009,46.3229907831
2012-07-20,18.5841956446,34.0627398686,17.8538961806,16.1587754756,29.5250674104,69.9953209454,23.1080474741,29.1627378016,59.0702899744,53.9592452185,46.1660845788
2012-07-23,18.3399070777,33.8593029381,17.6898122332,15.9830125555,29.322871028,69.2001181731,22.9212814769,28.8320945158,58.501648412,53.1684486718,45.8879326711
2012-07-24,18.216621259,33.5707923822,17.4376699007,15.8323586239,28.9888074396,68.4223923849,22.8194091148,28.4206273158,58.0861653221,52.1757466238,45.7024980659
2012-07-25,18.1618275617,33.5042130231,17.2678820827,15.713661587,29.0063897337,68.6321161929,22.8873240229,28.4426702015,58.020991504,52.0916193316,45.6953659657
2012-07-26,18.4586267551,34.0405467489,17.9945395641,15.9350772136,29.5074851163,69.3209715175,23.2056751545,29.155390173,59.0393324108,52.5795576264,46.066235176
2012-07-27,18.7736905141,34.4215286369,18.455537321,16.2751898773,30.1756122931,70.9827705418,23.6428773753,29.6917670588,59.9191789542,53.7236888003,46.5868784904
2012-07-30,18.7691243727,34.5435907952,18.5961807045,16.245515618,30.0789096754,70.5895384016,23.6089199212,29.7652433445,60.0212574467,53.7909906341,46.715256294
2012-07-31,18.620724776,34.2735745056,18.6118077471,16.3254078544,29.951438043,70.1875677695,23.4985581956,29.3905142873,59.6829238639,53.6059105912,46.6653315926
2012-08-01,18.5020050987,33.9850639497,18.5961807045,16.25921143,29.7140770723,70.1089213415,23.3839517882,29.5521621159,59.2348538649,53.5301960282,46.5298216888
2012-08-02,18.515703523,33.7853258725,18.4633508423,16.1998629115,29.5338585575,69.4972269012,23.2184091998,29.052523373,58.7786371387,52.8992413367,46.5797463902
2012-08-03,18.8170688578,34.1589100539,18.4946049275,16.5376929398,30.2019857343,70.3273836416,23.7065476016,29.7578957159,59.8948202398,54.0013088646,46.9220871997
2012-08-06,18.8627302722,34.133018081,18.6508753536,16.67921633,30.2811060579,70.4235070536,23.7489944191,29.8093291159,60.0169396813,54.7163908483,46.786577296
2012-08-07,18.9700574266,33.8371098184,18.5414860554,16.8321528969,30.5712139109,70.3361221336,23.838132736,30.2354915731,60.0902602266,55.3809964567,46.3015944825
2012-08-08,18.944920818,33.7964224323,18.7055700028,16.8412834382,30.588796205,70.5316021997,23.8338880542,30.3016202302,60.276005608,55.5492510411,46.0234425748
2012-08-09,18.9038255451,33.844507525,18.7837052158,16.9417193926,30.6107740727,70.4584610216,23.804175282,30.4559204302,60.1391405901,55.9446493144,45.8879326711
2012-08-10,18.8809948379,33.9702685366,18.9556026845,16.9828068284,30.7250589845,70.7905237177,23.8296433725,30.5514396017,60.0740482394,56.0624275235,45.9877820738
2012-08-13,18.8992594036,33.8593029381,18.9399756419,17.0193289937,30.6679165286,70.5807999096,23.821154009,30.3971394016,60.1147004083,55.6333783333,45.9735178734
2012-08-14,18.9380716058,33.8556040848,19.0102973336,16.9554152045,30.5844006315,70.8080007017,23.8296433725,30.3795050931,60.2531947717,55.2884564353,45.9521215728
2012-08-15,18.9951483738,33.752036193,19.2368894515,16.9965026404,30.7030811169,71.0614169698,23.9102923258,30.3310107445,60.326515317,55.5156001242,46.0804993764
2012-08-16,19.0978865561,33.6484683011,19.096246068,17.2544404323,31.0151668376,70.9216010978,24.0546115055,30.6450483897,60.864280783,56.2895712125,46.4157080857
2012-08-17,19.1668352918,33.6188774748,19.2056353662,17.3822680106,31.1646163377,70.6419693537,24.1140370501,30.6102206302,61.0760142243,56.272745754,46.3943117851
2012-08-20,19.123000334,33.6262751814,19.0728055041,17.4279207171,31.0854960141,70.8254776857,24.1649732311,30.5000062017,60.8153189522,56.348460317,46.3586512841
2012-08-21,19.0933204147,33.4339348108,18.9556026845,17.3320500334,30.9931889699,70.5545844336,24.2159094122,30.3971394016,60.6035040436,56.3905239631,46.3586512841
2012-08-22,19.1540500958,33.3747531583,18.7602646519,17.3685721986,30.8964863522,70.6419693537,24.1734625946,30.4706156874,60.4161293168,56.8279858826,46.3158586829
2012-08-23,19.0225452224,33.0233620965,18.635248311,17.1996571845,30.6723121021,70.5720614176,23.9739625522,30.1546676588,59.9273256815,55.9194111268,46.1946129796
2012-08-24,19.1503971826,33.1491231081,18.8305863436,17.2727015149,30.795388161,71.1750173659,24.0885689595,30.3530536302,60.3753956805,55.8436965638,46.3729154845
2012-08-27,19.1526802533,33.251581344,18.7680781732,17.2818320562,30.7162678375,71.2012328419,24.0928136413,30.3236631159,60.3915262004,55.2968691645,46.4727648873
2012-08-28,19.1732278898,33.1750150811,18.7758916945,17.2909625975,30.6283563668,71.0963709378,24.0928136413,30.3750965159,60.5546236801,55.1454400385,46.6581994924
2012-08-29,19.2645507185,33.1228612498,18.9087215567,17.3160715861,30.6723121021,71.3323102219,24.1479945041,30.1767105445,60.4731564075,55.1790909554,46.6724636928
2012-08-30,19.1572692255,32.9937712703,18.7837052158,17.0969385948,30.4129732638,71.1138479218,24.0333880967,29.8607625159,60.1472873174,54.7248035775,46.6225389914
2012-08-31,19.2371538699,32.9197942046,18.8305863436,17.2087877258,30.5580271903,71.3585256979,24.1692179129,30.1326247731,60.2939284079,55.3894091859,46.8079735966
2012-09-04,19.2622676478,33.0862426023,18.9556026845,17.2133529964,30.4173688373,71.620680458,24.2328881392,29.9268911731,60.4161293168,54.5649617223,47.0433329031
2012-09-05,19.2919475671,32.9493850309,19.0571784615,17.2019398198,30.307479499,71.655634426,24.1989306852,29.824024373,60.3672489532,54.7163908483,47.0148045023
2012-09-06,19.6709373063,33.3602906419,19.3384652284,17.6014010019,31.0151668376,72.8353308465,24.7167818593,30.4485728017,61.3285627692,56.1633802742,47.3856737126
2012-09-07,19.7211648621,33.2231001737,19.3775328349,17.5899878253,31.3052746907,72.8178538625,24.9332606288,30.9555591731,61.1892537332,57.6356078877,47.4712589149
2012-09-10,19.6618050235,33.226799027,19.3931598775,17.3480284807,31.1338473229,72.619490094,24.7592286768,30.786563716,61.0434273153,57.5010042202,47.1645786064
2012-09-11,19.641257387,33.1121345753,19.4791086119,17.3708548339,31.2657145289,72.5906530704,24.9375053105,31.0804688588,60.9687218264,57.8038624721,47.3500132116
2012-09-12,19.7051833671,32.9567827375,19.7057007297,17.455312341,31.4063728819,72.6343455304,25.0775798084,31.2274214303,60.6116507709,57.7029097215,47.5283157165
2012-09-13,19.9791518533,33.3969462779,19.9166658049,17.692706415,31.6999971938,73.3596403667,25.6166543913,31.7858412017,61.5240842233,59.3181537318,48.1060158325
2012-09-14,20.0270963383,33.1565208147,19.7760224215,17.8730346057,31.9426328527,73.1062240986,25.8203991156,32.2634370589,61.5159374961,60.3781576135,48.3556393394
2012-09-17,19.9426227218,32.9863735637,19.815090028,17.8502082525,31.7360408967,73.4907177467,25.5742075738,31.9915748017,61.4589104053,59.3433919194,48.1274121331
2012-09-18,19.8809798124,32.8754079653,19.893225241,17.8639040644,31.7184586026,73.8140419508,25.4638458482,31.7197125446,61.6218449504,59.099422772,47.7137503216
2012-09-19,20.0522101162,32.9308907645,20.0885632736,17.8570561585,31.8415346615,73.8752113948,25.4341330759,31.4405026588,61.833659859,59.2592646272,47.4926552155
2012-09-20,20.0476439748,33.0085666834,20.1833412871,17.7862944633,31.5734046761,74.1461046469,25.3025479415,31.5654123446,61.964007495,59.0489463967,46.9363514001
2012-09-21,20.0316624798,33.0862426023,20.4167311684,17.79770764,31.5294489408,74.5218598031,25.2091649429,31.6315410017,61.7929262227,58.6619608526,46.9256532498
2012-09-24,20.0042656312,33.3969462779,20.3307824341,17.6402058024,31.5074710731,74.5393367871,25.2346330334,31.4698931731,61.7603393137,58.1908480162,46.8721624983
2012-09-25,19.8117534553,33.3230276542,20.1189891256,17.3637095006,31.0746349915,74.4432815353,24.8820667955,31.1518135975,61.155437483,57.1121308596,46.1898501631
2012-09-26,19.6972875814,33.3797489716,20.0875532051,17.2172961398,30.9068549219,73.9693999836,24.7115832957,30.8346154008,60.9505479176,56.9515848489,46.1431138576
2012-09-27,19.896458202,33.2566040062,20.2368738275,17.5009720263,31.1938471462,74.495935041,24.937473933,31.2624641312,61.2947623875,57.652917422,46.3983659873
2012-09-28,19.8071748203,33.3984072997,20.0639762647,17.3568463743,31.1761860862,74.2326675123,24.8522321831,31.1149300863,61.048894909,57.2135283401,46.2905129747
2012-10-01,19.8300679951,33.2528723405,19.9696685032,17.2905028202,31.2247540011,74.5836908839,24.9502601955,31.2624641312,61.4176961267,57.4754718312,45.9597637363
2012-10-02,19.8003068679,33.3648223091,20.0561172846,17.3225307429,31.2335845311,75.0575724356,25.0014052454,31.2477107267,61.540629866,57.0529823294,46.3480345814
2012-10-03,19.9399552341,33.5514055902,19.9775274833,17.3842988794,31.3572119507,75.6016586616,25.2187717076,30.8641222098,61.7373238488,56.8417375784,46.4846483973
2012-10-04,20.0980326059,33.7641105305,20.1189891256,17.3888742969,31.5779752002,76.005335539,25.5213799198,31.166567002,62.1315313726,57.5937688917,46.3120835772
2012-10-05,20.1354629467,33.7044038806,20.2447328076,17.2561871888,31.635373645,76.066764629,25.5384282698,31.0927999795,62.3110146319,57.7543149024,46.5134092006
2012-10-08,20.1002074575,33.749183868,20.1504250461,17.0937598667,31.5735599352,75.9877843704,25.5043315698,31.1518135975,62.1634941448,57.6867165821,46.3192737781
2012-10-09,19.7842816456,33.6932088837,19.8439248211,16.8627012818,31.1717708212,74.9347142555,25.3125376325,31.166567002,61.5578405895,57.2726768703,46.1179481547
2012-10-10,19.7407846135,33.5812589151,19.836065841,16.7734806401,30.9421770418,74.434505951,25.3210618075,30.6059376311,61.0020161764,56.740340098,46.1754697614
2012-10-11,19.6606585017,33.6264120691,19.8832197218,16.6979862509,31.0613891965,74.5310373782,25.4404002574,30.8346154008,61.048894909,57.2726768703,46.1826599622
2012-10-12,19.6629478192,33.4170656278,19.773194,16.7208633386,31.0702197265,74.4169547824,25.1377920452,30.6870813558,61.0406993264,56.7656894681,45.9813343388
2012-10-15,19.8300451019,33.6260389026,19.710322159,16.8238102328,31.264491386,75.3383911329,25.36794477,30.8272386985,61.5488254486,57.1577597258,46.2905129747
2012-10-16,19.9765843137,33.7454522024,19.8046299205,17.0971914298,31.6088820551,76.0755402133,25.5341661823,31.2919709402,61.9422134142,58.5232457958,46.5062189998
2012-10-17,20.049842473,34.1633987518,19.9303736025,16.9542096322,31.8119842446,76.1720716405,25.8282502194,31.6681827549,62.1962764753,59.2414779489,46.5781210081
2012-10-18,20.0887608701,34.2753487204,19.9539505429,16.6476566582,31.8428910995,76.0579890447,25.8793952694,31.7050662662,62.1143206491,59.3006264792,47.0167232591
2012-10-19,19.7636777883,34.047679801,19.5924374571,16.25645846,31.2865677109,74.7153246483,25.5341661823,31.2329573222,61.3655722213,58.0247081836,46.5781210081
2012-10-22,19.738495296,33.8685971679,19.4352578545,16.409734947,31.246830326,74.7416514012,25.5341661823,31.0411630638,61.1308507352,58.4218483153,46.4127463889
2012-10-23,19.5553498978,33.6036115922,19.2230653911,16.2495953337,30.9598381018,73.7149080392,25.1718887452,30.3256229456,60.4752041259,56.6811915677,45.9458147467
2012-10-24,19.4660436229,33.3797489716,19.2309243712,16.1672378183,30.8097190921,73.7938882978,25.1591024827,30.1043218781,60.3112924735,56.5628945072,45.974144138
2012-10-25,19.4683558336,33.4954306058,19.1208986494,16.1169082255,30.9201007169,74.3467501081,25.2145096201,30.3625064569,60.5653555346,56.5628945072,45.7728185146
2012-10-26,19.5255887705,33.529388763,19.2073474308,16.1374976044,30.9421770418,73.8816441407,25.0695986453,30.3920132659,60.467582234,56.7910388382,45.5067810837
